NO,시장명,소재지도로명주소,위도,경도,시/도,시/군/구
2360,서구시장,대구광역시 서구 면리동 1085-1,35.8761347,128.5589334,대구광역시 ,서구
2361,중리시장,대구광역시 서구 국채보상로 31길,35.8761347,128.5589334,대구광역시 ,서구
2362,대성시장,대구광역시 북구 칠성2가 302-95,35.8762027,128.6008731,대구광역시 ,북구
2363,칠성전자주방시장,대구광역시 북구 칠성남로 227,35.8763431,128.6052153,대구광역시 ,북구
2364,이현시장,대구광역시 서구 문화로 33길 24,35.8769478,128.5507107,대구광역시 ,서구
2365,대구능금시장,대구광역시 북구 칠성남로 197-15,35.8772337,128.6019662,대구광역시 ,북구
2366,대구청과시장,대구광역시 북구 칠성시장로 34,35.8771241,128.6041036,대구광역시 ,북구
2367,삼성시장,대구광역시 북구 칠성시장로 42,35.8778747,128.6035547,대구광역시 ,북구
2368,대평리시장,대구광역시 서구 문화로 49길 25,35.8780184,128.5589467,대구광역시 ,서구
2369,원고개시장,대구광역시 서구 통학로 46길 48,35.8803092,128.5682547,대구광역시 ,서구
2370,평해시장,경상북도 울진군 평해면 평해리 78-1,37.5523237,129.1141818,경상북도 ,울진군
2371,정원시장,대전광역시 동구 중앙로 194번길 33,37.5673426,127.0197502,대전광역시 ,동구
2372,전통중앙도매상가,대전광역시 동구 대전로 785,37.569388,127.0079981,대전광역시 ,동구
2373,서문시장4지구종합대체상가(베네시움),대구광역시 중구 달성로 18,37.569388,127.0079981,대구광역시 ,중구
2374,홍성전통시장,충청남도 홍성군 홍성읍 홍성천길 242,37.6904693,127.8858422,충청남도 ,홍성군
2375,평화시장,서울특별시 중구 청계천로 274,37.6904693,127.8858422,서울특별시 ,중구
2376,원대신시장,대구광역시 서구 달서로 54길 6,35.8855151,128.5747494,대구광역시 ,서구
2377,동서시장,대구광역시 동구 신암5동 95-15,35.8872924,128.6335204,대구광역시 ,동구
2378,팔달신시장,대구광역시 북구 노원3가750,35.8907211,128.5659192,대구광역시 ,북구
2379,공항시장,대구광역시 동구 지저동 694-42,35.8964061,128.6383673,대구광역시 ,동구
2380,봉화춘양시장(춘양시장),경상북도 봉화군 춘양면 의양로2길 18,35.9052657,128.7995193,경상북도 ,봉화군
2381,불로전통시장,대구광역시 동구 불로동 449-1,35.9102863,128.6417582,대구광역시 ,동구
2382,삼방시장,전라북도 완주군 삼례읍 남서신길 17-7,35.9105191,127.0736212,전라북도 ,완주군
2383,남문시장,대구광역시 중구 명륜로 70,35.8610596,128.5919673,대구광역시 ,중구
2384,새길시장,대구광역시 서구 달서로 4길 17-7,35.8644182,128.5721829,대구광역시 ,서구
2385,신창상가,대구광역시 수성구 범어천로 208-24,35.8644638,128.6193536,대구광역시 ,수성구
2386,청구시장,대구광역시 수성구 만촌동 984-1,35.8649098,128.6442269,대구광역시 ,수성구
2387,안성시장(덕유산장터),전라북도 무주군 안성면 칠연로 37,35.8665978,127.6537672,전라북도 ,무주군
2388,서문시장5지구,대구광역시 중구 큰장로 26길 6(대신동 115-400),35.8680388,128.5783989,대구광역시 ,중구
2389,서문시장건해산물상가,대구광역시 중구 큰장로 26안길 5,35.8681058,128.5794735,대구광역시 ,중구
2390,염매시장,대구광역시 중구 남성로 48(덕산동),35.8683836,128.5890651,대구광역시 ,중구
2391,동부시장,대구광역시 중구 국채보상로 749,35.8687168,128.6125544,대구광역시 ,중구
2392,서문시장2지구종합상가,대구광역시 중구 큰장로 26길 25,35.8688445,128.5795454,대구광역시 ,중구
2393,서동시장,전라북도 익산시 중앙로 3길 39-1,35.9421772,126.9504743,전라북도 ,익산시
2394,칠곡시장,대구광역시 북구 칠곡 중앙대로 526,35.9424001,128.5510314,대구광역시 ,북구
2395,무학시장,충청북도 충주시 무학1길 19,35.9443036,127.8519457,충청북도 ,충주시
2396,대야재래시장,전라북도 군산시 대야면 대야시장로 8,35.9445676,126.8160513,전라북도 ,군산시
2397,관음시장,대구광역시 북구 관음중앙로 28길 1,35.9449322,128.5417225,대구광역시 ,북구
2398,목련시장,대구광역시 동구 신기동 271-2,35.8699965,128.7046523,대구광역시 ,동구
2399,방천시장,대구광역시 중구 달구,35.8706182,128.5928578,대구광역시 ,중구
2400,반야월종합시장,대구광역시 동구 신기동 174-4,35.8725117,128.7030245,대구광역시 ,동구
2401,교동시장활성화구역,대구광역시 중구 교동길 40,35.8731597,128.5965644,대구광역시 ,중구
2402,동국철물시장,대구광역시 동구 효목2동 533,35.8741277,128.6396503,대구광역시 ,동구
2403,동대구역전시장,대구광역시 동구 신천3동 278,35.8742549,128.6205594,대구광역시 ,동구
2404,서부시장,대구광역시 서구 달서로 26길 7-2,35.8745582,128.5721783,대구광역시 ,서구
2405,번개시장,대구광역시 중구 태평로 177-2,35.8752018,128.5973439,대구광역시 ,중구
2406,칠성원시장,대구광역시 북구 칠성시장로 5길 22,35.8752876,128.6036126,대구광역시 ,북구
2407,경명시장,대구광역시 북구 칠성시장로 5길 22,35.8752876,128.6036126,대구광역시 ,북구
2408,안지랑시장,대구광역시 남구 대명동 872,35.8369245,128.5747638,대구광역시 ,남구
2409,광덕시장,대구광역시 남구 대명동 460,35.8373997,128.5827702,대구광역시 ,남구
2410,대명시장,대구광역시 남구 대명동 1395-56,35.8377758,128.5643981,대구광역시 ,남구
2411,달서시장,대구광역시 달서구 당산로 35,35.8404196,128.5442259,대구광역시 ,달서구
2412,남부시장,대구광역시 남구 대명동 797,35.8414431,128.5779069,대구광역시 ,남구
2413,제2경주중심상가시장(경주봉황중심상가시장),경상북도 경주시 원효로 89,35.8421511,129.2106674,경상북도 ,경주시
2414,영주골목시장,경상북도 영주시 영주로192번길 46(영주동),35.8422677,129.2151854,경상북도 ,영주시
2415,경주중심상가시장,경상북도 경주시 계림로 99,35.8433419,129.2134308,경상북도 ,경주시
2416,신암시장,대구광역시 동구 아양로 8길 11,35.8809751,128.6195154,대구광역시 ,동구
2417,동대구신시장,대구광역시 북구 대현동 390번지 일원,35.8811643,128.6089511,대구광역시 ,북구
2418,방촌시장,대구광역시 동구 방촌동 1067-2,35.8813212,128.6643726,대구광역시 ,동구
2419,동대구시장,대구광역시 북구 대현동 20길 30,35.8824363,128.6069562,대구광역시 ,북구
2420,우산월곡시장,광주광역시 광산구 사암로 300,35.171229,126.809659,광주광역시 ,광산구
2421,1913송정역시장,광주광역시 광산구 송정로8번길 13,35.1363748,126.791974,광주광역시 ,광산구
2422,비아5일시장,광주광역시 광산구 비아중앙로 26-1,35.2210281,126.825188,광주광역시 ,광산구
2423,송정5일시장,광주광역시 광산구 광산로30번길 65,35.136874,126.797204,광주광역시 ,광산구
2424,송정매일시장,광주광역시 광산구 송정로29번길 64,35.13745064,126.7968471,광주광역시 ,광산구
2425,동부시장,광주광역시 북구 중문로9번길 39,35.1738631,126.916363,광주광역시 ,북구
2426,말바우시장,광주광역시 북구 서방로81번길 27,35.1727978,126.9220359,광주광역시 ,북구
2427,운암시장,광주광역시 북구 대자로 87(운암동),35.173387,126.8820048,광주광역시 ,북구
2428,두암시장,광주광역시 북구 금녕길 23,35.1716051,126.929437,광주광역시 ,북구
2429,봉선시장,광주광역시 남구 봉선중앙로91번길7(봉선동),35.129032,126.910007,광주광역시 ,남구
2430,무등시장,광주광역시 남구 군분로 27 (주월동),35.1361376,126.8945299,광주광역시 ,남구
2431,화정동서부시장,광주광역시 서구 화운로156번길 24-1(화정동),35.153025,126.8793151,광주광역시 ,서구
2432,양동경열로시장,광주광역시 서구 경열로 144(양동),35.1538247,126.9010854,광주광역시 ,서구
2433,양동산업용품시장,광주광역시 서구 독립로205(양동),35.1511358,126.9066551,광주광역시 ,서구
2434,양동건어물시장,광주광역시 서구 천변좌로254번길 6(양동),35.1531495,126.9033609,광주광역시 ,서구
2435,양동수산시장,광주광역시 서구 천변좌로246번길 16(양동),35.153101,126.901824,광주광역시 ,서구
2436,양동닭전길시장,광주광역시 서구 양동시장2길 32(양동),35.15223119,126.9031989,광주광역시 ,서구
2437,양동복개상가,광주광역시 서구 천변좌로 243(양동),35.15359823,126.903926,광주광역시 ,서구
2438,양동시장,광주광역시 서구 천변좌로 238(양동),35.153861,126.902134,광주광역시 ,서구
2439,산수시장,광주광역시 동구 필문대로192번길 9(산수동),35.153656,126.9304858,광주광역시 ,동구
2440,남광주시장,광주광역시 동구 양림로 117(학동),35.140027,126.920728,광주광역시 ,동구
2441,만평시장,대구광역시 서구 달서천로41길 86,35.88839261,128.5627778,대구광역시 ,서구
2442,남광주해뜨는시장,광주광역시 동구 제봉로17번길 13-6(학동),35.1389307,126.9212974,광주광역시 ,동구
2443,대인시장,광주광역시 동구 제봉로194번길 7-1(대인동),35.154085,126.9167809,광주광역시 ,동구
2444,민속풍물시장,강원도 원주시 풍물시장길 30,37.3493541,127.9542143,강원도 ,원주시
2445,문막시장,강원도 원주시 문막시장1길 52-10,37.3059981,127.8153547,강원도 ,원주시
2446,중앙시민전통시장,강원도 원주시 자유시장길 26,37.3516981,127.9496404,강원도 ,원주시
2447,북원상가,강원도 원주시 북원상가길 13,37.3843787,127.9487918,강원도 ,원주시
2448,남부시장,강원도 원주시 치악로 1803,37.3430141,127.9543659,강원도 ,원주시
2449,자유시장,강원도 원주시 중앙시장길 11,37.3507413,127.948704,강원도 ,원주시
2450,중앙시장,강원도 원주시 중앙시장길 6,37.3499331,127.949244,강원도 ,원주시
2451,매일시장,전라북도 익산시 중앙로3길13(창인동1가),35.940389,126.949675,전라북도 ,익산시
2452,서동시장,전라북도 익산시 중앙로3길39-1(창인동1가),35.94279491,126.9503839,전라북도 ,익산시
2453,구시장,전라북도 익산시 인북로34-1(인화동1가),35.932331,126.950691,전라북도 ,익산시
2454,남부시장,전라북도 익산시 평동로11길12(인화동2가),35.9319147,126.9533954,전라북도 ,익산시
2455,중앙시장,전라북도 익산시 중앙로3길27(창인동1가),35.9419622,126.9499945,전라북도 ,익산시
2456,북부시장,전라북도 익산시 인북로259(남중동),35.95170567,126.9579466,전라북도 ,익산시
2457,관기시장,충청북도 보은군 마로면 관기4길 1,36.43508203,127.8200365,충청북도 ,보은군
2458,원남시장,충청북도 보은군 삼승면 원남로 3길 9-1,36.39642633,127.7330338,충청북도 ,보은군
2459,회인시장,충청북도 보은군 회인면 회인로 34,36.49052084,127.5978583,충청북도 ,보은군
2460,보은종합시장,충청북도 보은군 보은읍 삼산로 3길 12,36.48302708,127.7193018,충청북도 ,보은군
2461,보은전통시장,충청북도 보은군 보은읍 삼산로 17-6,36.48395977,127.7200469,충청북도 ,보은군
2462,서문시장 아진상가,대구광역시 중구 큰장로28길 39(대신동),35.86995052,128.5815824,대구광역시 ,중구
2463,대구 약령시장,대구광역시 중구 달구벌대로415길 49,35.868535,128.589917,대구광역시 ,중구
2464,명품프라자상가,대구광역시 중구 큰장로28길 27,35.8699364,128.580904,대구광역시 ,중구
2465,서문시장건해산물 상가,대구광역시 중구 큰장로26안길 5,35.868138,128.5794872,대구광역시 ,중구
2466,방천시장,대구광역시 중구 달구벌대로446길 7-3,35.8619666,128.6061439,대구광역시 ,중구
2467,메트로프라자,대구광역시 중구 달구벌대로 지하2160,35.86446924,128.5980972,대구광역시 ,중구
2468,메트로센터,대구광역시 중구 달구벌대로 지하2100,35.86442069,128.5933403,대구광역시 ,중구
2469,보성황실시장,대구광역시 중구 남산로13길 17,35.86093517,128.5805088,대구광역시 ,중구
2470,번개시장,대구광역시 중구 태평로 177-3,35.875076,128.5981497,대구광역시 ,중구
2471,대신지하상가,대구광역시 중구 국채보상로 지하 470(대신동),35.870549,128.5810535,대구광역시 ,중구
2472,프리몰,대구광역시 중구 국채보상로 지하 580,35.870814,128.5951962,대구광역시 ,중구
2473,서문시장제5지구시장,대구광역시 중구 큰장로28길 5(대신동),35.86981306,128.579702,대구광역시 ,중구
2474,동산상가,대구광역시 중구 큰장로28길 28(대신동),35.869465,128.580767,대구광역시 ,중구
2475,남문시장,대구광역시 중구 중앙대로 307-22,35.861224,128.5910843,대구광역시 ,중구
2476,동부시장,대구광역시 중구 국채보상로 749,35.86883225,128.6122807,대구광역시 ,중구
2477,서문시장제1지구포목시장,대구광역시 중구 큰장로28길 10,35.86939323,128.579856,대구광역시 ,중구
2478,서문시장제1지구직물시장,대구광역시 중구 큰장로28길 10,35.86939323,128.579856,대구광역시 ,중구
2479,중앙시장,대구광역시 중구 경상감영길 101,35.8723319,128.5931103,대구광역시 ,중구
2480,교동시장,대구광역시 중구 교동2길 11,35.87370056,128.5983668,대구광역시 ,중구
2481,동국철물시장,대구광역시 중구 북성로 45,35.87393142,128.5872283,대구광역시 ,중구
2482,염매시장,대구광역시 중구 종로 8,35.866636,128.5924688,대구광역시 ,중구
2483,서문시장2지구 종합상가,대구광역시 중구 큰장로28길 25,35.870075,128.5807896,대구광역시 ,중구
2484,우산매일시장,광주광역시 광산구 무진대로231번길 29-17,35.1634225,126.8051071,광주광역시 ,광산구
2485,신정상가시장,울산광역시 남구 중앙로 241번길 14-1,35.5419608,129.3090764,울산광역시 ,남구
2486,남목시티시장,울산광역시 동구 남목18길 8(동부동),35.5427086,129.428626,울산광역시 ,동구
2487,동부시장,울산광역시 동구 남목17길 16(동부동),35.5426465,129.4280925,울산광역시 ,동구
2488,남목시장,울산광역시 동구 남목17길 9(동부동),35.5427156,129.4273869,울산광역시 ,동구
2489,전하시장,울산광역시 동구 녹수7길 32(전하동),35.5137806,129.430723,울산광역시 ,동구
2490,대송농수산물시장,울산광역시 동구 대송8길 6(화정동),35.4991708,129.420604,울산광역시 ,동구
2491,동울산종합시장,울산광역시 동구 진성14길 77(전하동),35.5088339,129.425456,울산광역시 ,동구
2492,월봉시장,울산광역시 동구 화정6길 16(화정동),35.4949852,129.4248536,울산광역시 ,동구
2493,칠원전통시장,경상남도 함안군 칠원읍 서남3길 10,35.30569736,128.5191928,경상남도 ,함안군
2494,가야전통시장,경상남도 함안군 가야읍 가야8길 8,35.27726232,128.406469,경상남도 ,함안군
2495,말바우시장,광주광역시 북구 동문대로85번길 62(우산동),35.17288115,126.9202949,광주광역시 ,북구
2496,용봉시장,광주광역시 북구 용주로30번길 16,35.18084954,126.9012459,광주광역시 ,북구
2497,오치상설시장,광주광역시 북구 오산정길 15,35.18846941,126.9078728,광주광역시 ,북구
2498,동아시장,광주광역시 북구 서방로 172번길 10-7,35.16827589,126.9301478,광주광역시 ,북구
2499,운암시장,광주광역시 북구 대자로 87,35.17337269,126.8820048,광주광역시 ,북구
2500,동부시장,광주광역시 북구 중문로 9번길 39,35.173863,126.916363,광주광역시 ,북구
2501,두암시장,광주광역시 북구 금녕길 23,35.17157802,126.9293897,광주광역시 ,북구
2502,중흥시장,광주광역시 북구 중흥로 154,35.1616112,126.9108534,광주광역시 ,북구
2503,서방시장,광주광역시 북구 풍동길 10번길 12,35.16607049,126.9202971,광주광역시 ,북구
2504,연풍시장,충청북도 괴산군 연풍면 향교로홍문길 5,36.76472283,127.9951072,충청북도 ,괴산군
2505,목도시장,충청북도 괴산군 불정면 목도로4길 11,36.8720457,127.853054,충청북도 ,괴산군
2506,청천시장,충청북도 괴산군 청천면 청천2길 10,36.65914158,127.7378479,충청북도 ,괴산군
2507,괴산시장,충청북도 괴산군 괴산읍 읍내로15길 8-8,36.81121776,127.7950237,충청북도 ,괴산군
2508,여산시장,전라북도 익산시 여산면 서촌2길 21,36.05874332,127.083377,전라북도 ,익산시
2509,익산장,전라북도 익산시 동서로18길22-13(남중동),35.951714,126.9568445,전라북도 ,익산시
2510,금마시장,전라북도 익산시 금마면 금마4길 7,35.9917671,127.0535309,전라북도 ,익산시
2511,황등시장,전라북도 익산시 황등면 황등7길 25,36.005994,126.945277,전라북도 ,익산시
2512,함열시장,전라북도 익산시 함열읍 와리2길 8,36.0807589,126.9585032,전라북도 ,익산시
2513,언양종합상가시장,울산광역시 울주군 언양읍 장터1길 22,35.56349664,129.1259559,울산광역시 ,울주군
2514,언양공설시장,울산광역시 울주군 언양읍 남천로 20,35.56301736,129.1253819,울산광역시 ,울주군
2515,언양시장,울산광역시 울주군 언양읍 장터1길 19,35.56394169,129.1256947,울산광역시 ,울주군
2516,봉계시장,울산광역시 울주군 두동면 계명3길 9,35.7133828,129.1991746,울산광역시 ,울주군
2517,곡천시장,울산광역시 울주군 웅촌면 곡천동문길 20-22,35.4656193,129.2097081,울산광역시 ,울주군
2518,덕하시장,울산광역시 울주군 청량읍 신덕하1길 4,35.49144017,129.3059962,울산광역시 ,울주군
2519,남창옹기종기시장,울산광역시 울주군 온양읍 남창장터길 24,35.41669017,129.2827773,울산광역시 ,울주군
2520,구역전전통시장,울산광역시 중구 구역전길 8(학성동),35.5559093,129.3279529,울산광역시 ,중구
2521,옥골시장,"울산광역시 중구 중앙시장길 21-5(옥교동), 2층",35.55542851,129.3236227,울산광역시 ,중구
2522,서동시장,울산광역시 중구 동천2길 17(서동),35.58205471,129.3465532,울산광역시 ,중구
2523,구역전시장,울산광역시 중구 구역전길 20(학성동),35.5570211,129.3284786,울산광역시 ,중구
2524,중앙전통시장,울산광역시 중구 중앙시장길 2(옥교동),35.5551774,129.3223004,울산광역시 ,중구
2525,학성새벽시장,울산광역시 중구 새벽시장3길 21(학성동),35.55655467,129.3326793,울산광역시 ,중구
2526,신울산종합시장,울산광역시 중구 서원6길 11(반구동),35.5612392,129.3373679,울산광역시 ,중구
2527,태화종합시장,울산광역시 중구 화진길 20-4(태화동),35.55420094,129.3074139,울산광역시 ,중구
2528,우정시장,울산광역시 중구 당산5길 10(우정동),35.5545331,129.3100727,울산광역시 ,중구
2529,역전시장,울산광역시 중구 구역전길 14(학성동),35.5561541,129.3284797,울산광역시 ,중구
2530,병영시장,울산광역시 중구 병영로 14(남외동),35.5705654,129.3463072,울산광역시 ,중구
2531,선우시장,울산광역시 중구 곽남14길 37(남외동),35.5713199,129.3420992,울산광역시 ,중구
2532,성남프라자,울산광역시 중구 중앙3길6(성남동),35.5545103,129.3175359,울산광역시 ,중구
2533,울산시장,울산광역시 중구 구교로 35(학산동),35.5554665,129.3283846,울산광역시 ,중구
2534,우정전통시장,울산광역시 중구 당산5길 9,35.5548812,129.3100508,울산광역시 ,중구
2535,반구시장,울산광역시 중구 반구정14길 13(반구동),35.55838627,129.3434196,울산광역시 ,중구
2536,화봉시장,울산광역시 북구 상방로 94,35.58881672,129.3658228,울산광역시 ,북구
2537,호계공설시장,울산광역시 북구 호계3길 17-11,35.62361594,129.3557376,울산광역시 ,북구
2538,울산산업공구월드,울산광역시 남구 갈밭로24,35.535788,129.3428744,울산광역시 ,남구
2539,신정평화시장,울산광역시 남구 봉월로67번길 17,35.538337,129.3035526,울산광역시 ,남구
2540,㈜야음시장,울산광역시 남구 수암로 234,35.5241911,129.3311897,울산광역시 ,남구
2541,야음상가시장,울산광역시 남구 수암로 244-6,35.523617,129.3318715,울산광역시 ,남구
2542,수암종합시장,울산광역시 남구 수암로 120-2,35.5278581,129.320239,울산광역시 ,남구
2543,수암상가시장,울산광역시 남구 수암로 128번길 12,35.5269662,129.3207713,울산광역시 ,남구
2544,울산번개시장,울산광역시 남구 신선로 184번길 46-1,35.520239,129.3367745,울산광역시 ,남구
2545,㈜신정시장,울산광역시 남구 월평로47번길 7,35.5423359,129.3102844,울산광역시 ,남구
2546,조암시장,경기도 화성시 우정읍 조암남로 24,37.08317356,126.8182058,경기도 ,화성시
2547,발안만세시장,경기도 화성시 향남읍 평2길 7,37.131481,126.909568,경기도 ,화성시
2548,남양시장,경기도 화성시 남양읍 남양시장로 70,37.208885,126.815359,경기도 ,화성시
2549,사강시장,경기도 화성시 송산면 사강로 189,37.216227,126.739863,경기도 ,화성시
2550,다시샛골전통시장,전라남도 나주시 다시면 다시로 168-72,35.01574578,126.635656,전라남도 ,나주시
2551,공산5일시장,전라남도 나주시 공산면 공산로 122,34.94250634,126.6088283,전라남도 ,나주시
2552,세지5일시장,전라남도 나주시 세지면 동창로 135-1,34.92018111,126.7478923,전라남도 ,나주시
2553,남평5일시장,전라남도 나주시 남평읍 지석로 21,35.0458185,126.8415385,전라남도 ,나주시
2554,영산포풍물시장,전라남도 나주시 풍물시장2길 12-14(이창동),34.99199901,126.7072681,전라남도 ,나주시
2555,나주목사고을시장,전라남도 나주시 청동길 14,35.03624484,126.7237683,전라남도 ,나주시
2556,옥천공설시장,충청북도 옥천군 옥천읍 삼금로 5길 5-14,36.30240082,127.5677885,충청북도 ,옥천군
2557,강구시장,경상북도 영덕군 강구면 강구시장길 4,36.35781486,129.3800443,경상북도 ,영덕군
2558,영해만세시장,경상북도 영덕군 영해면 예주시장4길 10,36.54004911,129.4073071,경상북도 ,영덕군
2559,영덕시장,경상북도 영덕군 영덕읍 남석길 23-10,36.406707,129.3700312,경상북도 ,영덕군
2560,묵호시장,강원도 동해시 일출로 59-1,37.5523501,129.1141561,강원도 ,동해시
2561,북평민속시장,강원도 동해시 오일장길 32,37.4824417,129.1260046,강원도 ,동해시
2562,동해남부재래시장,강원도 동해시 청운1길 29,37.4876097,129.1035476,강원도 ,동해시
2563,동쪽바다중앙시장,강원도 동해시 중앙시장길 12,37.5510523,129.1085441,강원도 ,동해시
2564,광천원동시장,충청남도 홍성군 광천읍 광천로323번길 15-1,36.50232616,126.6250104,충청남도 ,홍성군
2565,갈산전통시장,충청남도 홍성군 갈산면 갈산로 120번길 10,36.60301008,126.5512009,충청남도 ,홍성군
2566,홍성상설시장,충청남도 홍성군 홍성읍 아문길 60,36.59974006,126.6637095,충청남도 ,홍성군
2567,광천전통시장,충청남도 홍성군 광천읍 광천1길 45,36.50075592,126.6254466,충청남도 ,홍성군
2568,홍성전통시장,충청남도 홍성군 홍성읍 홍성천길 242,36.60212076,126.6680221,충청남도 ,홍성군
2569,횡성전통시장,강원도 횡성군 횡성읍 읍상리 277-3번지,37.489581,127.987185,강원도 ,횡성군
2570,덕신2차시장,울산광역시 울주군 온산읍 신온7길 69,35.42934943,129.3100244,울산광역시 ,울주군
2571,덕신1차시장,울산광역시 울주군 온산읍 온덕1길 25,35.43524242,129.309349,울산광역시 ,울주군
2572,강북북부시장,서울특별시 강북구 한천로123길 26,37.636282,127.0303406,서울특별시 ,강북구
2573,숭인시장,서울특별시 강북구 도봉로 45,37.61314247,127.0294523,서울특별시 ,강북구
2574,수유시장,서울특별시 강북구 도봉로67길 18,37.630784,127.0226665,서울특별시 ,강북구
2575,오수시장,전라북도 임실군 오수면 오수로 159,35.5382584,127.326978,전라북도 ,임실군
2576,신평시장,전라북도 임실군 신평면 석등슬치로 360-4,35.6556264,127.2241989,전라북도 ,임실군
2577,강진시장,전라북도 임실군 강진면 호국로 32-35,35.52890085,127.16143,전라북도 ,임실군
2578,관촌시장,전라북도 임실군 관촌면 사선1길 70-3,35.6783064,127.2680577,전라북도 ,임실군
2579,임실시장,전라북도 임실군 임실읍 운수로 26,35.614469,127.283139,전라북도 ,임실군
2580,부여새시장,충청남도 부여군 부여읍 부여로 12,36.2809733,126.909702,충청남도 ,부여군
2581,중앙시장,충청남도 부여군 부여읍 중앙로13번길 20,36.2823514,126.912165,충청남도 ,부여군
2582,부여시장,충청남도 부여군 부여읍 성왕로173번길 12,36.281838,126.9070128,충청남도 ,부여군
2583,풍물시장,경상북도 상주시 풍물시장길 16,36.412832,128.160629,경상북도 ,상주시
2584,중앙시장,경상북도 상주시 남성로 37-6,36.41341575,128.1606624,경상북도 ,상주시
2585,두류1번가,대구광역시 서구 달구벌대로 지하 1827,35.86017555,128.5647431,대구광역시 ,서구
2586,원대시장,대구광역시 서구 달서천로83길 13,35.8831032,128.5780524,대구광역시 ,서구
2587,원대신시장,대구광역시 서구 달서로54길 6,35.88553571,128.5748008,대구광역시 ,서구
2588,이현시장,대구광역시 서구 문화로33길 24,35.87695047,128.5506345,대구광역시 ,서구
2589,중리시장,대구광역시 서구 국채보상로31길 12,35.87027867,128.5478163,대구광역시 ,서구
2590,서부시장,대구광역시 서구 달서로26길 7-2,35.87330901,128.5720476,대구광역시 ,서구
2591,원고개시장,대구광역시 서구 북비산로65길 6-3,35.88018829,128.5691584,대구광역시 ,서구
2592,새길시장,대구광역시 서구 달서로6길 3,35.86491557,128.5716471,대구광역시 ,서구
2593,밤고개시장,대구광역시 서구 서대구로8길 64,35.86204637,128.563633,대구광역시 ,서구
2594,진안시장,전라북도 진안군 진안읍 시장1길 16,35.79263213,127.4294231,전라북도 ,진안군
2595,고성시장,경상남도 고성군 고성읍 중앙로25번길 57,34.97730132,128.3230471,경상남도 ,고성군
2596,공룡시장,경상남도 고성군 고성읍 성내로112번길 75-8,34.97266138,128.3233798,경상남도 ,고성군
2597,왜관시장,"경상북도 칠곡군 왜관읍 시장1길, 2길",35.995618,128.3982337,경상북도 ,칠곡군
2598,양구중앙시장,강원도 양구군 양구읍 중앙길68,38.10410756,127.9893284,강원도 ,양구군
2599,부강전통시장,세종특별자치시 부강면 부강5길 18,36.5285002,127.3688809,세종특별자치시 ,부강면
2600,전의왕의물시장,세종특별자치시 전의면 장터길 33,36.6777398,127.2058802,세종특별자치시 ,전의면
2601,금남대평시장,세종특별자치시 금남면 대평시장1길 17-2,36.46726751,127.2820608,세종특별자치시 ,금남면
2602,세종전통시장,세종특별자치시 조치원읍 조치원8길 42,36.5997193,127.300612,세종특별자치시 ,조치원읍
2603,화봉시장,울산광역시 북구 상방로 94,35.58881835,129.3658256,울산광역시 ,북구
2604,호계공설시장,울산광역시 북구 호계3길 17-11,35.62361616,129.3557401,울산광역시 ,북구
2605,황금시장,경상북도 김천시 황금시장4길 20,36.116664,128.1252827,경상북도 ,김천시
2606,평화시장,경상북도 김천시 평화길 88,36.123764,128.1113345,경상북도 ,김천시
2607,중앙시장,경상북도 김천시 중앙시장3길 3,36.119037,128.124954,경상북도 ,김천시
2608,부곡시장,경상북도 김천시 부곡시장1길13,36.12549329,128.1044459,경상북도 ,김천시
2609,강북종합전통시장,서울특별시 강북구 한천로144길,37.642024,127.0263151,서울특별시 ,강북구
2610,수유프라자,서울특별시 강북구 도봉로 261,37.631692,127.0234689,서울특별시 ,강북구
2611,수유재래시장,서울특별시 강북구 도봉로71길,37.637483,126.992359,서울특별시 ,강북구
2612,수유전통시장,서울특별시 강북구 도봉로69길,37.637483,126.992359,서울특별시 ,강북구
2613,수유중앙시장,서울특별시 강북구 노해로17길 21,37.640341,127.0211784,서울특별시 ,강북구
2614,부사시장,대전광역시 중구 대종로316번길 16 (부사동),36.3141166,127.4353814,대전광역시 ,중구
2615,용두시장,대전광역시 중구 계룡로881번길 53 (오류동),36.32340778,127.4145651,대전광역시 ,중구
2616,오류시장,대전광역시 중구 계룡로882번길 73 (오류동),36.3217168,127.4078133,대전광역시 ,중구
2617,산성시장,대전광역시 중구 대둔산로 414 (산성동),36.3061308,127.3871045,대전광역시 ,중구
2618,유천시장,대전광역시 중구 문화로105번길 113 (유천동),36.3172138,127.3954926,대전광역시 ,중구
2619,태평시장,대전광역시 중구 평촌로105번길 62 (태평동),36.3254053,127.3976502,대전광역시 ,중구
2620,장수시장,전라북도 장수군 장수읍 시장로 11,35.649161,127.517472,전라북도 ,장수군
2621,산서시장,전라북도 장수군 산서면 보산로 1864-11,35.58449533,127.3958889,전라북도 ,장수군
2622,장계시장,전라북도 장수군 장계면 시장천변길 36,35.7295149,127.582156,전라북도 ,장수군
2623,하동공설시장,경상남도 하동군 하동읍 시장1길 16-5,35.06938557,127.7484459,경상남도 ,하동군
2624,하동공설시장,경상남도 하동군 하동읍 시장1길 16-5,35.06938557,127.7484459,경상남도 ,하동군
2625,하동공설시장,경상남도 하동군 하동읍 시장1길 16-5,35.06938557,127.7484459,경상남도 ,하동군
2626,강남시장,경기도 부천시 옥산로154번길21,37.507499,126.781457,경기도 ,부천시
